id,prefix,LSSIN,SKU,marketplace_id,gl,gl_description,item_name,variance_type,variance,image,description,color_name,material_type,msrp,msrp_tax_amount,category_id,category_name,subcategory_id,subcategory_name,brand_id,brand_name,number_of_items,hts_code,parent_lssin,is_base_product,size,unit_of_measurement,country_of_origin,care_instructions,is_vintage,is_pre_order
382,LS,LS382,,1,1,gl_dining,Castel Branco Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003805_PF055255.jpg?v=1664216831,,Blue,Porcelain,4399,3695.16,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,24,cm,Portugal,Microwave and dishwasher safe,,
383,LS,LS383,,1,1,gl_dining,Blue Chintz Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0008514_pt-chintz-azul-saladeira.jpg?v=1664216551,,Blue,Porcelain,2529,2124.36,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,25,cm,Portugal,Microwave and dishwasher safe,,
384,LS,LS384,,1,1,gl_dining,Margao Salad Bowl - Large,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at1.13.14PM.png?v=1664216323,,Blue,Porcelain,4674,3926.16,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,25,cm,Portugal,Microwave and dishwasher safe,,
385,LS,LS385,,1,1,gl_dining,Margao Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at1.15.28PM.png?v=1664216155,,Blue,Porcelain,4058,3408.72,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,22.5,cm,Portugal,Microwave and dishwasher safe,,
386,LS,LS386,,1,1,gl_dining,Ceilan Salad bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at12.01.19PM.png?v=1664215498,,Blue,Ceramic,1903,1598.52,2,serverware,31,salad_bowl,2,La Cartuja de Sevilla,1,,,,27.5,cm,Spain,Microwave and dishwasher safe (moderate use),,
387,LS,LS387,,1,1,gl_dining,Geranium Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at12.56.41PM.png?v=1664215084,,Green,Ceramic,2259,1897.56,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,27,cm,Portugal,Microwave and dishwasher safe (moderate use),,
388,LS,LS388,,1,1,gl_dining,Cabbage Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at12.56.27PM.png?v=1664215017,,Green,Ceramic,2259,1897.56,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,29.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
389,LS,LS389,,1,1,gl_dining,Artichoke Salad Bowl,Size,28 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at12.54.03PM.png?v=1664214860,,Green,Ceramic,1044,876.96,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,28,cm,Portugal,Microwave and dishwasher safe (moderate use),,
390,LS,LS390,,1,1,gl_dining,Artichoke Salad Bowl,Size,32.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Artichoke-lifestyle.jpg?v=1664214860,,Green,Ceramic,1968,1653.12,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,32.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
391,LS,LS391,,1,1,gl_dining,202 Rosa Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at12.00.24PM.png?v=1664211640,,Red,Ceramic,1903,1598.52,2,serverware,31,salad_bowl,2,La Cartuja de Sevilla,1,,,,27.5,cm,Spain,Microwave and dishwasher safe (moderate use),,
392,LS,LS392,,1,1,gl_dining,Maria Flor Salad Bowl,Size,27 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at11.51.23AM.png?v=1664226657,,White,Ceramic,2099,1763.16,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,27,cm,Portugal,Microwave and dishwasher safe (moderate use),,
393,LS,LS393,,1,1,gl_dining,Maria Flor Salad Bowl,Size,33 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at11.51.34AM.png?v=1664226657,,Red,Ceramic,2369,1989.96,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,33,cm,Portugal,Microwave and dishwasher safe (moderate use),,
394,LS,LS394,,1,1,gl_dining,Paço Real Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at11.34.28AM.png?v=1664210086,,White,Porcelain,9855,8278.2,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,23,cm,Portugal,Not suitable for microwave or dishwasher use,,
395,LS,LS395,,1,1,gl_dining,Emerald Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at11.18.38AM.png?v=1664209136,,Emerald Green,Porcelain,10141,8518.44,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,29,cm,Portugal,Not suitable for microwave or dishwasher use,,
396,LS,LS396,,1,1,gl_dining,Herbariae Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at11.00.33AM.png?v=1664208061,,Black,Porcelain,14079,11826.36,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,27,cm,Portugal,Microwave and dishwasher safe,,
397,LS,LS397,,1,1,gl_dining,Cabbage Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at10.42.01AM.png?v=1664206996,,White,Ceramic,2259,1897.56,2,serverware,31,salad_bowl,6,Bordallo Pinheiro,1,,,,29.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
398,LS,LS398,,1,1,gl_dining,Utopia Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-26at10.38.52AM.png?v=1664206750,,White,Porcelain,2364,1985.76,2,serverware,31,salad_bowl,10,Vista Alegre,1,,,,22,cm,Portugal,Microwave and dishwasher safe,,
399,LS,LS399,,1,1,gl_dining,Castelo Branco Oval Platter,Size,30 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at4.17.42PM.png?v=1664140790,,Blue,Porcelain,2199,1847.16,2,serverware,9,platters,10,Vista Alegre,1,,,,30,cm,Portugal,Microwave and dishwasher safe,,
400,LS,LS400,,1,1,gl_dining,Castelo Branco Oval Platter,Size,35 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at4.25.11PM.png?v=1664141125,,Blue,Porcelain,3101,2604.84,2,serverware,9,platters,10,Vista Alegre,1,,,,35,cm,Portugal,Microwave and dishwasher safe,,
401,LS,LS401,,1,1,gl_dining,Blue Chintz Oval Platter,Size,33cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at4.11.09PM.png?v=1664140287,,Blue,Porcelain,1858,1560.72,2,serverware,9,platters,10,Vista Alegre,1,,,,33,cm,Portugal,Microwave and dishwasher safe,,
402,LS,LS402,,1,1,gl_dining,Blue Chintz Oval Platter,Size,36 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at4.08.44PM.png?v=1664140287,,Blue,Porcelain,2144,1800.96,2,serverware,9,platters,10,Vista Alegre,1,,,,36,cm,Portugal,Microwave and dishwasher safe,,
403,LS,LS403,,1,1,gl_dining,Margao Oval Platter,Size,35 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at4.01.29PM.png?v=1664139851,,Blue,Porcelain,4399,3695.16,2,serverware,9,platters,10,Vista Alegre,1,,,,35,cm,Portugal,Microwave and dishwasher safe,,
404,LS,LS404,,1,1,gl_dining,Margao Oval Platter,Size,41 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at4.01.29PM.png?v=1664139851,,Blue,Porcelain,5908,4962.72,2,serverware,9,platters,10,Vista Alegre,1,,,,41,cm,Portugal,Microwave and dishwasher safe,,
405,LS,LS405,,1,1,gl_dining,Ceilan Oval Platter,Size,32 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at3.58.49PM.png?v=1664139583,,Blue,Ceramic,1349,1133.16,2,serverware,9,platters,2,La Cartuja de Sevilla,1,,,,32,cm,Spain,Microwave and dishwasher safe (moderate use),,
406,LS,LS406,,1,1,gl_dining,Ceilan Oval Platter,Size,28 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at3.59.02PM.png?v=1664139583,,Blue,Ceramic,1040,873.6,2,serverware,9,platters,2,La Cartuja de Sevilla,1,,,,28,cm,Spain,Microwave and dishwasher safe (moderate use),,
407,LS,LS407,,1,1,gl_dining,Geranium Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at3.45.20PM.png?v=1664138740,,Green,Ceramic,1799,1511.16,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,39,cm,Portugal,Microwave and dishwasher safe (moderate use),,
408,LS,LS408,,1,1,gl_dining,Cabbage Oval Platter,Size,37.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at3.41.49PM.png?v=1664138545,,Green,Ceramic,1559,1309.56,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,37.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
409,LS,LS409,,1,1,gl_dining,Cabbage Oval Platter,Size,43 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at3.42.00PM.png?v=1664138545,,Green,Ceramic,2159,1813.56,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,43,cm,Portugal,Microwave and dishwasher safe (moderate use),,
410,LS,LS410,,1,1,gl_dining,Artichoke Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/65024061_93118a8a-fe33-4d16-ba1b-ae47689ee2bb.jpg?v=1664138263,,Green,Ceramic,1487,1249.08,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,41,cm,Portugal,Microwave and dishwasher safe (moderate use),,
411,LS,LS411,,1,1,gl_dining,Amazonia Oval Platter,Size,28 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at2.12.09PM.png?v=1664134744,,Green,Porcelain,3321,2789.64,2,serverware,9,platters,10,Vista Alegre,1,,,,28,cm,Portugal,Not suitable for microwave or dishwasher use,,
412,LS,LS412,,1,1,gl_dining,Amazonia Oval Platter,Size,40 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at2.12.26PM.png?v=1664134746,,Green,Porcelain,4058,3408.72,2,serverware,9,platters,10,Vista Alegre,1,,,,40,cm,Portugal,Not suitable for microwave or dishwasher use,,
413,LS,LS413,,1,1,gl_dining,202 Rosa Oval Platter,Size,32 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at1.56.52PM.png?v=1664132245,,Red,Ceramic,1349,1133.16,2,serverware,9,platters,2,La Cartuja de Sevilla,1,,,,32,cm,Spain,Microwave and dishwasher safe (moderate use),,
414,LS,LS414,,1,1,gl_dining,202 Rosa Oval Platter,Size,28 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at2.04.07PM.png?v=1664132659,,Red,Ceramic,1040,873.6,2,serverware,9,platters,2,La Cartuja de Sevilla,1,,,,28,cm,Spain,Microwave and dishwasher safe (moderate use),,
415,LS,LS415,,1,1,gl_dining,Paço Real Oval Platter,Size,35 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at1.45.33PM.png?v=1664131558,,White,Porcelain,8172,6864.48,2,serverware,9,platters,10,Vista Alegre,1,,,,35,cm,Portugal,Not suitable for microwave or dishwasher use,,
416,LS,LS416,,1,1,gl_dining,Paço Real Oval Platter,Size,40 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at1.46.27PM.png?v=1664131604,,White,Porcelain,10988,9229.92,2,serverware,9,platters,10,Vista Alegre,1,,,,40,cm,Portugal,Not suitable for microwave or dishwasher use,,
417,LS,LS417,,1,1,gl_dining,Emerald Oval Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at1.23.04PM.png?v=1664130340,,Emerald Green,Porcelain,4223,3547.32,2,serverware,9,platters,10,Vista Alegre,1,,,,36,cm,Portugal,Not suitable for microwave or dishwasher use,,
418,LS,LS418,,1,1,gl_dining,Herbariae Oval Platter,Size,34cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at1.16.23PM.png?v=1664129982,,Black & White,Porcelain,2230,1873.2,2,serverware,9,platters,10,Vista Alegre,1,,,,34,cm,Portugal,Microwave and dishwasher safe,,
419,LS,LS419,,1,1,gl_dining,Cabbage Oval Platter,Size,37.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at12.44.42PM.png?v=1664128006,,White,Ceramic,1559,1309.56,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,37.5,cm,Portugal,Microwave and dishwasher safe (moderate use),,
420,LS,LS420,,1,1,gl_dining,Cabbage Oval Platter,Size,43 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at12.50.29PM.png?v=1664128316,,White,Ceramic,2159,1813.56,2,serverware,9,platters,6,Bordallo Pinheiro,1,,,,43,cm,Portugal,Microwave and dishwasher safe (moderate use),,
421,LS,LS421,,1,1,gl_dining,Utopia Oval Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-25at12.54.27PM.png?v=1664128483,,White,Porcelain,1352,1135.68,2,serverware,9,platters,10,Vista Alegre,1,,,,35,cm,Portugal,Microwave and dishwasher safe,,
422,LS,LS422,,1,4,gl_living_room,Frog Vase,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at5.19.31PM.png?v=1663885191,,White,Ceramic,17951,15078.84,10,decorative,30,vases,6,Bordallo Pinheiro,1,,,,28.5,cm,Portugal,Not suitable for microwave or dishwasher use,,
423,LS,LS423,,1,4,gl_living_room,Cloudy Butterflies Flower Vase,Size,24cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at4.08.02PM.png?v=1663880924,,White,Ceramic,20327,17074.68,10,decorative,30,vases,6,Bordallo Pinheiro,1,,,,24,cm,Portugal,Not suitable for microwave or dishwasher use,,
424,LS,LS424,,1,4,gl_living_room,Cloudy Butterflies Flower Vase,Size,40cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at4.07.52PM.png?v=1663880924,,White,Ceramic,44043,36996.12,10,decorative,30,vases,6,Bordallo Pinheiro,1,,,,40,cm,Portugal,Not suitable for microwave or dishwasher use,,
425,LS,LS425,,1,6,gl_kitchen,Herbariae Box,Size,19 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at3.35.22PM.png?v=1663878944,,Pink,Porcelain,9019,7575.96,12,storage,42,herbariae_box,10,Vista Alegre,1,,,,19,cm,Portugal,Microwave and dishwasher safe,,
426,LS,LS426,,1,6,gl_kitchen,Herbariae Box,Size,30 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at3.33.36PM.png?v=1663878944,,Peacock Blue,Porcelain,10427,8758.68,12,storage,42,herbariae_box,10,Vista Alegre,1,,,,30,cm,Portugal,Microwave and dishwasher safe,,
427,LS,LS427,,1,4,gl_living_room,Herbariae Candleholder,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at5.35.35PM.png?v=1665414066,,Black,Porcelain,9019,7575.96,10,decorative,43,candle_holder,10,Vista Alegre,1,,,,17.5,cm,Portugal,Not suitable for microwave or dishwasher use,,
428,LS,LS428,,1,6,gl_kitchen,Artichoke Box,Size,17 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Untitleddesign_1_ee0b7549-3f1e-42cc-862b-3bd2c3eb353f.png?v=1663878632,,Green,Ceramic,1891,1588.44,12,storage,42,herbariae_box,6,Bordallo Pinheiro,1,,,,17,cm,Portugal,Not suitable for microwave or dishwasher use,,
429,LS,LS429,,1,6,gl_kitchen,Artichoke Box,Size,25 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Untitleddesign_1_ee0b7549-3f1e-42cc-862b-3bd2c3eb353f.png?v=1663878632,,Green,Ceramic,2848,2392.32,12,storage,42,herbariae_box,6,Bordallo Pinheiro,1,,,,25,cm,Portugal,Not suitable for microwave or dishwasher use,,
430,LS,LS430,,1,1,gl_dining,Banana da Madeira Centerpiece,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at3.28.45PM.png?v=1663878559,,Yellow,Ceramic,25869,21729.96,2,serverware,45,centerpiece,6,Bordallo Pinheiro,1,,,,30,cm,Portugal,Not suitable for microwave or dishwasher use,,
431,LS,LS431,,1,1,gl_dining,Castelo Branco Tea Set 15 pcs,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003811_es-castelo-branco-servico-cha-15-pecas.jpg?v=1663870693,"12 tea cups & saucers, 1 Coffee pot, 1 Milk jug, 1 Sugar bowl",Blue,Porcelain,18083,15189.72,1,dinnerware,7,tea_and_coffee,10,Vista Alegre,15,,,,,,Portugal,Microwave and dishwasher safe,,
432,LS,LS432,,1,1,gl_dining,Castelo Branco Coffee Set 15 pcs,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003812_es-castelo-branco-servico-cafe-15-pecas.jpg?v=1663870426,"12 coffee cups & saucers, 1 Coffee pot, 1 Milk jug, 1 Sugar bowl",Blue,Porcelain,16334,13720.56,1,dinnerware,7,tea_and_coffee,10,Vista Alegre,15,,,,,,Portugal,Microwave and dishwasher safe,,
433,LS,LS433,,1,1,gl_dining,Castelo Branco Milk Jug,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003804_PF055212.jpg?v=1663870296,,Blue,Porcelain,1517,1274.28,2,serverware,38,milk_jug,10,Vista Alegre,1,,,,11,cm,Portugal,Microwave and dishwasher safe,,
434,LS,LS434,,1,1,gl_dining,Castelo Branco Sugar Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003799_PF055107.jpg?v=1663870203,,Blue,Porcelain,1968,1653.12,2,serverware,36,sugar_bowl,10,Vista Alegre,1,,,,11.3,cm,Portugal,Microwave and dishwasher safe,,
435,LS,LS435,,1,1,gl_dining,Castelo Branco Mug,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003839_us-castelo-branco-caneca.jpg?v=1663870070,,Blue,Porcelain,934,784.56,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,8.9,cm,Portugal,Microwave and dishwasher safe,,
436,LS,LS436,,1,1,gl_dining,Castelo Branco Tea Pot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at1.05.36PM.png?v=1663869955,,Blue,Porcelain,4058,3408.72,2,serverware,40,tea_pot,10,Vista Alegre,1,,,,1.5,lts,Portugal,Microwave and dishwasher safe,,
437,LS,LS437,,1,1,gl_dining,Castelo Branco Tea Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at1.03.00PM.png?v=1663869800,,Blue,Porcelain,1044,876.96,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,6.5,cm,Portugal,Microwave and dishwasher safe,,
438,LS,LS438,,1,1,gl_dining,Castelo Branco Coffee Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0003794_PF054992.jpg?v=1663869522,,Blue,Porcelain,934,784.56,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,5.8,cm,Portugal,Microwave and dishwasher safe,,
439,LS,LS439,,1,1,gl_dining,Blue Chintz Milk Jug,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0008556_pt-chintz-azul-leiteira.jpg?v=1663869216,,Blue,Porcelain,1242,1043.28,2,serverware,38,milk_jug,10,Vista Alegre,1,,,,10,cm,Portugal,Microwave and dishwasher safe,,
440,LS,LS440,,1,1,gl_dining,Blue Chintz Sugar Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at12.21.03PM.png?v=1663868966,,Blue,Porcelain,1517,1274.28,2,serverware,36,sugar_bowl,10,Vista Alegre,1,,,,10,cm,Portugal,Microwave and dishwasher safe,,
441,LS,LS441,,1,1,gl_dining,Blue Chintz Coffee Pot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at12.20.48PM.png?v=1663868857,,Blue,Porcelain,2760,2318.4,2,serverware,41,coffee_pot,10,Vista Alegre,1,,,,1,lts,Portugal,Microwave and dishwasher safe,,
442,LS,LS442,,1,1,gl_dining,Blue Chintz Tea Pot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2022-09-22at12.20.22PM.png?v=1663868603,,Blue,Porcelain,2529,2124.36,2,serverware,40,tea_pot,10,Vista Alegre,1,,,,1.15,lts,Portugal,Microwave and dishwasher safe,,
443,LS,LS443,,1,1,gl_dining,Blue Chintz Tea Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0010911_pt-chintz-azul-chavena-cha-com-pires.jpg?v=1663868505,,Blue,Porcelain,758,636.72,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,6.7,cm,Portugal,Microwave and dishwasher safe,,
444,LS,LS444,,1,1,gl_dining,Blue Chintz Coffee Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/0010910_pt-chintz-azul-chavena-cafe-com-pires.jpg?v=1663868237,,Blue,Porcelain,670,562.8,4,glassware,22,coffee_mugs_and_tea_cups,10,Vista Alegre,1,,,,6,cm,Portugal,Microwave and dishwasher safe,,
445,LS,LS445,,1,1,gl_dining,Margao Coffee Pot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/PF055280.jpg?v=1663866695,,Blue,Porcelain,4168,3501.12,2,serverware,41,coffee_pot,10,Vista Alegre,1,,,,1.3,lts,Portugal,Microwave and dishwasher safe,,
446,LS,LS446,,1,1,gl_dining,Margao Milk Jug,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/PF056014.jpg?v=1663866521,,Blue,Porcelain,1242,1043.28,2,serverware,38,milk_jug,10,Vista Alegre,1,,,,6,cm,Portugal,Microwave and dishwasher safe,,
447,LS,LS447,,1,1,gl_dining,Margao Sugar Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/PF054178.jpg?v=1663866471,,Blue,Porcelain,3101,2604.84,2,serverware,36,sugar_bowl,10,Vista Alegre,1,,,,6,cm,Portugal,Microwave and dishwasher safe,,
448,LS,LS448,,1,1,gl_dining,Margao Tea Pot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/PF054917.jpg?v=1663866375,,Blue,Porcelain,5180,4351.2,2,serverware,40,tea_pot,10,Vista Alegre,1,,,,1.2,lts,Portugal,Microwave and dishwasher safe,,
